timestamp,user,src_ip,url,action,category,bytes_sent,bytes_received,user_agent,threat_name
2024-01-15T01:00:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,4447,47522,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:18:36Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,4653,42053,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:19:12Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,395,9389,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:19:48Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3657,18753,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:20:24Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4717,20285,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:21:00Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,805,9933,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:21:36Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,1782,15670,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:22:12Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2575,12992,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:22:48Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4900,11808,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:23:24Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4309,24475,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:24:00Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3860,973,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:24:36Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,633,48558,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:25:12Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,1428,9310,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:25:48Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2911,23098,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:26:24Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4586,6463,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:27:00Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,984,24033,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:27:36Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1990,33754,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:28:12Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,256,4524,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:28:48Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,4117,14353,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:29:24Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,916,14259,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:30:00Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,2126,41126,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:30:36Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,1279,17178,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:31:12Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2347,4043,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:31:48Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,3810,31239,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:32:24Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,152,11654,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:33:00Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,3586,34059,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:33:36Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3144,22238,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:34:12Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,2038,13473,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:34:48Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2702,28366,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:35:24Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4764,42066,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:36:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,1975,18637,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:36:36Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,3917,38974,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:37:12Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3514,29580,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:37:48Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,468,48756,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:38:24Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2192,15912,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:39:00Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,346,46317,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:39:36Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,4921,15497,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:40:12Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,866,10692,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:40:48Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1615,47395,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:41:24Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4865,41877,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:42:00Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3184,733,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:42:36Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,2163,721,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:43:12Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,646,5415,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:43:48Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,4321,26984,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:44:24Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4518,36322,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:45:00Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4713,42670,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:45:36Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3695,43815,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:46:12Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,852,24663,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:46:48Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,1149,44457,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:47:24Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,3535,6512,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:48:00Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1177,5666,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:48:36Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,1698,6684,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:49:12Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3457,30083,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:49:48Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4657,41863,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:50:24Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,950,34119,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:51:00Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,3633,3442,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:51:36Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1563,13729,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:52:12Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4336,2247,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:52:48Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1380,22586,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:53:24Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4707,30223,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:54:00Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,2086,19563,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:54:36Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,305,1884,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:55:12Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,2006,38352,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:55:48Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,2214,4530,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:56:24Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,2060,48598,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:57:00Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1713,13480,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:57:36Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,3036,35038,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:58:12Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1032,40568,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:58:48Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4496,5506,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T04:59:24Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4547,15856,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:00:00Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1359,29373,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:00:36Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1270,26762,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:01:12Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,1943,20897,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:01:48Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1354,653,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:02:24Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3102,7114,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:03:00Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,943,31043,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:03:36Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,523,35900,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:04:12Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4744,9319,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:04:48Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,4944,40542,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:05:24Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,3781,32681,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:06:00Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1689,3726,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:06:36Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,835,35959,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:07:12Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,844,39954,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:07:48Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,3691,7203,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:08:24Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,2605,33368,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:09:00Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2415,1458,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:09:36Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3306,34619,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:10:12Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3511,17060,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:10:48Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3495,41353,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:11:24Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,3983,42353,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:12:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,2311,18797,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:12:36Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1654,46809,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:13:12Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4286,41056,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:13:48Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3191,38421,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:14:24Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3860,29174,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:15:00Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4130,36661,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:15:36Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,4263,18855,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:16:12Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,202,37929,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:16:48Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1710,35469,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:17:24Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,1850,8625,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:18:00Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3892,20218,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:18:36Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1418,10969,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:19:12Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,1848,28398,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:19:48Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1668,46426,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:20:24Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3742,37405,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:21:00Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,631,43398,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:21:36Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1806,1224,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:22:12Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4016,23746,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:22:48Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,295,38318,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:23:24Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,592,11441,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:24:00Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3296,33497,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:24:36Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4406,2299,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:25:12Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1876,23899,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:25:48Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,3451,15365,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:26:24Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,991,28518,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:27:00Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,249,22301,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:27:36Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1793,38533,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:28:12Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,1805,13085,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:28:48Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4450,33232,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:29:24Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1792,7498,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:30:00Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,4302,19410,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:30:36Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2228,744,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:31:12Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3874,24545,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:31:48Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,1896,9688,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:32:24Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,1822,19009,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:33:00Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,2903,23100,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:33:36Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,2003,10793,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:34:12Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2020,7432,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:34:48Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,4458,35425,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:35:24Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3384,21639,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:36:00Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4087,34860,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:36:36Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,3982,41681,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:37:12Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,1242,36543,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:37:48Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1731,3261,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:38:24Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3397,8454,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:39:00Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,209,5535,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:39:36Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3162,26883,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:40:12Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,2597,27809,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:40:48Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,4414,9375,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:41:24Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2968,4492,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:42:00Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1051,17214,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:42:36Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3946,36851,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:43:12Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,430,47138,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:43:48Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,1038,1885,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:44:24Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,2123,7366,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:45:00Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,2282,42909,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:45:36Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,1861,22200,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:46:12Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,2833,11352,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:46:48Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4262,28862,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:47:24Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4066,3661,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:48:00Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,162,38461,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:48:36Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1381,36307,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:49:12Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,566,826,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:49:48Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,1220,40400,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:50:24Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,800,44433,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:51:00Z,bjones,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,2695,27800,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:51:36Z,mwilson,10.0.0.10,https://google.com/search,ALLOW,Productivity,2945,23250,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:52:12Z,alee,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,1967,1560,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:52:48Z,jsmith,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,3701,3713,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:53:24Z,bjones,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,3081,557,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:54:00Z,mwilson,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,4080,30681,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:54:36Z,alee,10.0.0.12,https://stackoverflow.com/questions,ALLOW,Productivity,4693,14101,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:55:12Z,jsmith,10.0.0.10,https://google.com/search,ALLOW,Productivity,1644,6588,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:55:48Z,bjones,10.0.0.11,https://github.com/pulls,ALLOW,Productivity,4711,31813,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:56:24Z,mwilson,10.0.0.12,https://slack.com/messages,ALLOW,Productivity,2217,26129,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:57:00Z,alee,10.0.0.10,https://zoom.us/join,ALLOW,Productivity,4044,24304,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
2024-01-15T05:57:36Z,jsmith,10.0.0.11,https://outlook.office365.com,ALLOW,Productivity,3157,43381,Mozilla/5.0 (Windows NT 10.0; Win64; x64),
